RPT_PERIOD,R_S_NAME,PROD_NAME,PORT_CITY,PORT_STATE,GCTRY_CODE,CNTRY_NAME,QUANTITY,SULFUR
Jan-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,078,"VIRGIN ISLANDS, U.S.",25,0
Jan-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,078,"VIRGIN ISLANDS, U.S.",335,0
Jan-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, RESIDUUM","GALVESTON, TX",TEXAS,805,RUSSIA,228,0
Jan-05,"EXXONMOBIL OIL CORP                     ","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,502,2.64
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,458,2.43
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,459,2.42
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,508,2.57
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,458,2.47
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,503,2.58
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,450,2.39
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,473,2.16
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,459,2.4
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,457,2.34
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,498,1.99
Jan-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,498,1.99
Jan-05,"MARATHON PETRO CO LLC                   ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,640,ARUBA,185,0
Jan-05,"MARATHON PETRO CO LLC                   ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,640,ARUBA,191,0
Jan-05,"MARATHON PETRO CO LLC                   ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,190,BELGIUM,138,0
Jan-05,"MARATHON PETRO CO LLC                   ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,428,GERMANY,137,0
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,257,CAMEROON,401,0.12
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,471,0.07
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,"1,494",0.11
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO","1,556",0.25
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,948,0.1
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,997,2.94
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",521,0.89
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",530,2.51
Feb-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,530,5.77
Feb-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,428,GERMANY,378,0
Feb-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,428,GERMANY,137,0
Feb-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,858,SYRIA,380,0
Feb-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,428,GERMANY,276,0
Feb-05,"EXXONMOBIL OIL CORP                     ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,300,0.8
Feb-05,"FLINT HILLS RESOURCES LP                ","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,458,0.64
Feb-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,455,2.35
Feb-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,457,2.36
Feb-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,459,2.46
Feb-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,457,2.4
Feb-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,477,2.43
Feb-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,485,2.53
Feb-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,477,1.97
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",350,0.78
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,909,0.11
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO","1,117",0.25
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,498,0.19
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,498,0.11
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,40,3.16
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",524,3
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA","1,503",0.87
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,922,EGYPT,515,3.47
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,"1,037",3.35
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,346,3.12
Mar-05,"BP PRODTS N AMER INC                    ","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,530,5.77
Mar-05,"BP PRODTS N AMER INC                    ","UNFINISHED OILS, HEAVY GAS OILS","GALVESTON, TX",TEXAS,125,ALGERIA,229,0
Mar-05,"CONOCOPHILLIPS CO                       ","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",276,2.4
Mar-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,455,1.21
Mar-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,460,2.47
Mar-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,458,2.34
Mar-05,"LYONDELL CITGO REFG LP                  ","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,498,3.35
